source_file,rule_type,rule_text_or_meaning,live_safe_status,use_in_new_engine,conflict_note
C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase28_live_execution_flow_audit.csv,rounding,"1:step,description,status | 4:10,""Tick/step size rounding (0.01 price, 0.001 size)"",SHADOW_MODE_READY",LIVE_SAFE_IF_CLOSED_CANDLE_AND_EXCHANGE_VERIFIED,YES,Phase28 price tick text conflicts with current engine BTC rounding; 29.6 uses conservative engine-family 0.1 tick and documents this.
C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase28_live_execution_flow_audit.csv,reduce_only,"5:15,Reduce-only order placement on exchange book,SHADOW_MODE_READY",LIVE_SAFE_IF_CLOSED_CANDLE_AND_EXCHANGE_VERIFIED,YES,Phase28 price tick text conflicts with current engine BTC rounding; 29.6 uses conservative engine-family 0.1 tick and documents this.
C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase25_1_live_automation_readiness_audit.md,entry_timing,4:- **Closed-Candle Safety:** YES (All signals and setup rules evaluate only after candle close).,LIVE_SAFE_IF_CLOSED_CANDLE_AND_EXCHANGE_VERIFIED,YES,Phase28 price tick text conflicts with current engine BTC rounding; 29.6 uses conservative engine-family 0.1 tick and documents this.
C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase25_1_live_automation_readiness_audit.md,rounding,5:- **Tick & Step Size Rounding:** YES (Sizing loops dynamically check exchange parameters).,LIVE_SAFE_IF_CLOSED_CANDLE_AND_EXCHANGE_VERIFIED,YES,Phase28 price tick text conflicts with current engine BTC rounding; 29.6 uses conservative engine-family 0.1 tick and documents this.
C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase25_1_live_automation_readiness_audit.md,reduce_only,6:- **Reduce-Only Orders:** Exits are mapped as reduce-only limit/stop orders.,LIVE_SAFE_IF_CLOSED_CANDLE_AND_EXCHANGE_VERIFIED,YES,Phase28 price tick text conflicts with current engine BTC rounding; 29.6 uses conservative engine-family 0.1 tick and documents this.
C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\src\backtest\engine.py,entry_timing,7:Executes trades on closed-candle signals only (at next open price).,LIVE_SAFE_IF_CLOSED_CANDLE_AND_EXCHANGE_VERIFIED,YES,Phase28 price tick text conflicts with current engine BTC rounding; 29.6 uses conservative engine-family 0.1 tick and documents this.
C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\src\backtest\engine.py,stop_loss,"8:Includes trading fees, slippage, and cumulative funding rate costs. | 10:def __init__(self, initial_capital: float = 10000.0, maker_fee: float = 0.0002, taker_fee: float = 0.0005, slippage: float = 0.0005): | 14:self.slippage = slippage | 19:and checks for stop loss and take profit hits. | 40:is_sl_hit = low <= active_position[""stop_loss""] | 43:if is_sl_hit or is_tp_hit: | 44:if is_sl_hit: | 45:return ""Stop Loss"", active_position[""stop_loss""]",LIVE_SAFE_IF_CLOSED_CANDLE_AND_EXCHANGE_VERIFIED,YES,Phase28 price tick text conflicts with current engine BTC rounding; 29.6 uses conservative engine-family 0.1 tick and documents this.
C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\src\backtest\engine.py,take_profit,"19:and checks for stop loss and take profit hits. | 41:is_tp_hit = high >= active_position[""take_profit""] | 43:if is_sl_hit or is_tp_hit: | 47:return ""Take Profit"", active_position[""take_profit""] | 64:is_tp_hit = low <= active_position[""take_profit""] | 66:if is_sl_hit or is_tp_hit: | 70:return ""Take Profit"", active_position[""take_profit""] | 181:# If we have an active position, check for exit conditions (Stop Loss, Take Profit, Trailing Stop)",LIVE_SAFE_IF_CLOSED_CANDLE_AND_EXCHANGE_VERIFIED,YES,Phase28 price tick text conflicts with current engine BTC rounding; 29.6 uses conservative engine-family 0.1 tick and documents this.
C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\src\backtest\engine.py,breakeven,"18:Updates trailing stops and breakeven limits for the active position, | 22:# 1. Update peak price, trailing stops and breakeven | 29:be_mult = active_position.get(""breakeven_atr_mult"") | 52:be_mult = active_position.get(""breakeven_atr_mult"") | 356:""breakeven_atr_mult"": signal.get(""breakeven_atr_mult""), | 881:""breakeven_atr_mult"": order.get(""breakeven_atr_mult""), | 920:# Bar-by-bar Breakeven and Trailing Stop Updates on the 5m timeframe | 925:be_mult = pos.get(""breakeven_atr_mult"")",LIVE_SAFE_IF_CLOSED_CANDLE_AND_EXCHANGE_VERIFIED,YES,Phase28 price tick text conflicts with current engine BTC rounding; 29.6 uses conservative engine-family 0.1 tick and documents this.
C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\src\backtest\engine.py,trailing,"18:Updates trailing stops and breakeven limits for the active position, | 22:# 1. Update peak price, trailing stops and breakeven | 34:trail_mult = active_position.get(""trail_atr_mult"") | 35:if trail_mult is not None and trail_mult > 0: | 36:trail_stop = active_position[""peak_price""] - trail_mult * atr_val | 37:active_position[""stop_loss""] = max(active_position[""stop_loss""], trail_stop) | 57:trail_mult = active_position.get(""trail_atr_mult"") | 58:if trail_mult is not None and trail_mult > 0:",LIVE_SAFE_IF_CLOSED_CANDLE_AND_EXCHANGE_VERIFIED,YES,Phase28 price tick text conflicts with current engine BTC rounding; 29.6 uses conservative engine-family 0.1 tick and documents this.
C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\src\backtest\engine.py,time_stop,"888:""time_stop"": order.get(""time_stop""), | 951:# Check custom time stop and failed continuation exits | 953:time_stop = pos.get(""time_stop"") | 957:is_time_stop_hit = time_stop is not None and hold_candles >= time_stop | 969:if is_sl_hit or is_tp_hit or is_time_stop_hit or is_failed_cont_hit: | 976:reason = ""Time Stop Hit"" if is_time_stop_hit else ""Failed Continuation Exit"" | 1099:""time_stop"": sig.get(""time_stop"", getattr(strat, ""params"", {}).get(""time_stop"")),",LIVE_SAFE_IF_CLOSED_CANDLE_AND_EXCHANGE_VERIFIED,YES,Phase28 price tick text conflicts with current engine BTC rounding; 29.6 uses conservative engine-family 0.1 tick and documents this.
C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\src\backtest\engine.py,funding,"8:Includes trading fees, slippage, and cumulative funding rate costs. | 79:df: DataFrame containing OHLCV, indicators, and fundingRate. | 115:funding_rates = df[""fundingRate""].values | 128:# Check funding fee if we have an active position | 130:# Apply funding fee if the current candle open time falls on an 8-hour boundary | 131:# Binance funding occurs every 8 hours: 00:00, 08:00, 16:00 UTC | 134:funding_rate = funding_rates[i] | 135:# For long positions: we pay if funding rate is positive, receive if negative.",LIVE_SAFE_IF_CLOSED_CANDLE_AND_EXCHANGE_VERIFIED,YES,Phase28 price tick text conflicts with current engine BTC rounding; 29.6 uses conservative engine-family 0.1 tick and documents this.
C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\src\backtest\engine.py,slippage_fee,"8:Includes trading fees, slippage, and cumulative funding rate costs. | 10:def __init__(self, initial_capital: float = 10000.0, maker_fee: float = 0.0002, taker_fee: float = 0.0005, slippage: float = 0.0005): | 12:self.maker_fee = maker_fee | 13:self.taker_fee = taker_fee | 14:self.slippage = slippage | 84:fee_mult = config.get(""fee_mult"", 1.0) if config else 1.0 | 94:current_maker_fee = self.maker_fee * fee_mult | 95:current_taker_fee = self.taker_fee * fee_mult",LIVE_SAFE_IF_CLOSED_CANDLE_AND_EXCHANGE_VERIFIED,YES,Phase28 price tick text conflicts with current engine BTC rounding; 29.6 uses conservative engine-family 0.1 tick and documents this.
C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\src\backtest\engine.py,rounding,"315:# BTCUSDT min notional is 100 USDT, size precision is 3 decimals, price precision is 1 decimal | 319:# Boost position size to min notional if we have capital | 323:# Precision rounding | 855:# Precision rounding",LIVE_SAFE_IF_CLOSED_CANDLE_AND_EXCHANGE_VERIFIED,YES,Phase28 price tick text conflicts with current engine BTC rounding; 29.6 uses conservative engine-family 0.1 tick and documents this.
C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\src\backtest\engine.py,pending_cancel,"88:stale_skip = config.get(""stale_skip"", False) if config else False | 89:stale_limit_minutes = config.get(""stale_limit_minutes"", 15) if config else 15 | 287:# Stale signal check: if the signal took too long to execute (stale skip) | 288:if stale_skip: | 290:effective_stale_limit = max(stale_limit_minutes, 1.5 * timeframe_minutes) | 291:if time_delta_mins > effective_stale_limit: | 292:# Stale signal, skip | 637:self.pending_orders = []",LIVE_SAFE_IF_CLOSED_CANDLE_AND_EXCHANGE_VERIFIED,YES,Phase28 price tick text conflicts with current engine BTC rounding; 29.6 uses conservative engine-family 0.1 tick and documents this.
C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\configs\costs.yaml,stop_loss,3:slippage: 0.0005  # 0.05% price slippage per execution,LIVE_SAFE_IF_CLOSED_CANDLE_AND_EXCHANGE_VERIFIED,YES,Phase28 price tick text conflicts with current engine BTC rounding; 29.6 uses conservative engine-family 0.1 tick and documents this.
C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\configs\costs.yaml,funding,4:funding_interval_hours: 8,LIVE_SAFE_IF_CLOSED_CANDLE_AND_EXCHANGE_VERIFIED,YES,Phase28 price tick text conflicts with current engine BTC rounding; 29.6 uses conservative engine-family 0.1 tick and documents this.
C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\configs\costs.yaml,slippage_fee,1:maker_fee: 0.0002 # 0.02% | 2:taker_fee: 0.0005 # 0.05% | 3:slippage: 0.0005  # 0.05% price slippage per execution,LIVE_SAFE_IF_CLOSED_CANDLE_AND_EXCHANGE_VERIFIED,YES,Phase28 price tick text conflicts with current engine BTC rounding; 29.6 uses conservative engine-family 0.1 tick and documents this.
C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\configs\stress_tests.yaml,stop_loss,4:slip_mult: 1.0 | 10:slip_mult: 1.0 | 16:slip_mult: 1.0 | 20:double_slippage: | 22:slip_mult: 2.0 | 26:triple_slippage: | 28:slip_mult: 3.0 | 32:double_fees_double_slippage:,LIVE_SAFE_IF_CLOSED_CANDLE_AND_EXCHANGE_VERIFIED,YES,Phase28 price tick text conflicts with current engine BTC rounding; 29.6 uses conservative engine-family 0.1 tick and documents this.
C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\configs\stress_tests.yaml,slippage_fee,3:fee_mult: 1.0 | 8:double_fees: | 9:fee_mult: 2.0 | 14:triple_fees: | 15:fee_mult: 3.0 | 20:double_slippage: | 21:fee_mult: 1.0 | 26:triple_slippage:,LIVE_SAFE_IF_CLOSED_CANDLE_AND_EXCHANGE_VERIFIED,YES,Phase28 price tick text conflicts with current engine BTC rounding; 29.6 uses conservative engine-family 0.1 tick and documents this.
C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\configs\stress_tests.yaml,pending_cancel,7:stale_skip: false | 13:stale_skip: false | 19:stale_skip: false | 25:stale_skip: false | 31:stale_skip: false | 37:stale_skip: false | 43:stale_skip: false | 45:stale_skip_15m:,LIVE_SAFE_IF_CLOSED_CANDLE_AND_EXCHANGE_VERIFIED,YES,Phase28 price tick text conflicts with current engine BTC rounding; 29.6 uses conservative engine-family 0.1 tick and documents this.
